Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Sleep_Hours_per_Night_Entier,Country
S3548,Emma,Davis,student2548@university.com,Female,22,Business,72.79118,6.636293436,85.57,85.94,A,19.09777778,Yes,Yes,None,High,1,7.1,7,Canada
S3549,John,Smith,student2549@university.com,Male,24,Business,63.91637,5.492474916,62.61,65.69,C,14.59777778,No,Yes,,Low,1,8,8,US
S3550,Liam,Johnson,student2550@university.com,Female,24,Business,56.04396,5.322404372,48.8,58.44,D,12.98666667,No,Yes,Bachelor's,Low,7,7.1,7,Japan
S3551,Ali,Brown,student2551@university.com,Male,21,Mathematics,70.36876,6.368421053,76.63,81.07,A,18.01555556,Yes,Yes,None,High,10,8.2,8,France
S3552,Ali,Smith,student2552@university.com,Male,18,Engineering,69.4278,8.000954198,83.81,83.85,C,18.63333333,Yes,Yes,Bachelor's,High,6,8.7,9,US
S3553,Maria,Williams,student2553@university.com,Male,20,Engineering,75.4208,6.77029361,70.61,78.4,F,17.42222222,Yes,Yes,Bachelor's,Low,6,7.8,8,Japan
S3554,Ali,Williams,student2554@university.com,Male,19,Business,50.22648,6,54.73,60.66,A,13.48,No,Yes,High School,Low,8,8.8,9,Australia
S3555,Emma,Brown,student2555@university.com,Female,21,Engineering,59.80871,5.535993062,62.82,63.83,A,14.18444444,No,Yes,Master's,Low,4,6.2,6,Japan
S3556,Liam,Davis,student2556@university.com,Female,19,Mathematics,81.5761,8.440711462,77.16,85.42,C,18.98222222,Yes,Yes,None,High,5,8.6,9,Australia
S3557,Omar,Williams,student2557@university.com,Female,21,CS,78.99465,8.577797203,88.27,98.13,C,21.80666667,Yes,Yes,High School,High,5,5.1,5,US
S3558,Liam,Jones,student2558@university.com,Female,24,CS,87.90496,7.957446809,94.18,97.24,D,21.60888889,Yes,Yes,PhD,High,6,4.2,4,France
S3559,Emma,Brown,student2559@university.com,Male,22,CS,71.72512,6.390243902,68.43,75.98,B,16.88444444,Yes,Yes,High School,Low,1,4.6,5,Japan
S3560,Emma,Smith,student2560@university.com,Female,19,CS,90.36814,8.840674789,94.2,94.33,A,20.96222222,Yes,Yes,High School,High,4,4.8,5,Japan
S3561,Maria,Brown,student2561@university.com,Female,22,CS,43.95538,4.433247201,43.45,51.47,F,11.43777778,No,No,Bachelor's,Low,3,8.1,8,Canada
S3562,Maria,Johnson,student2562@university.com,Female,23,Business,82.63728,7.415139442,84.06,93.06,F,20.68,Yes,Yes,Master's,High,7,6,6,France
S3563,Ali,Davis,student2563@university.com,Male,23,CS,72.11237,6.537643933,64.32,73.81,A,16.40222222,Yes,Yes,High School,Low,1,5.2,5,Australia
S3564,Sara,Davis,student2564@university.com,Female,24,Business,75.98524,7.705882353,86.64,89.08,A,19.79555556,Yes,Yes,,High,2,8.1,8,Japan
S3565,Liam,Brown,student2565@university.com,Female,20,Engineering,48.97272,4.0224,44.48,50.28,D,11.17333333,No,No,Bachelor's,Low,8,5,5,Australia
S3566,Liam,Williams,student2566@university.com,Male,22,CS,92.68256,7.626938776,88.69,93.43,F,20.76222222,Yes,Yes,High School,High,2,4.4,4,Australia
S3567,Sara,Williams,student2567@university.com,Male,21,CS,74.008,7.063773251,73.47,79.75,B,17.72222222,Yes,Yes,,Low,9,6.3,6,US
S3568,Maria,Jones,student2568@university.com,Female,20,Engineering,53.3286,6.194805195,53.87,62.01,B,13.78,No,Yes,None,Low,4,4.3,4,Japan
S3569,Ali,Jones,student2569@university.com,Female,19,Business,55.2434,6.690168818,61.02,67.37,B,14.97111111,No,Yes,High School,Low,3,5.4,5,Australia
S3570,Sara,Davis,student2570@university.com,Male,19,Business,48.44421,5.761036468,53.33,60.03,C,13.34,No,Yes,None,Low,4,7.5,8,US
S3571,Ali,Jones,student2571@university.com,Female,21,Business,66.73314,6.486338798,64.09,71.22,A,15.82666667,Yes,Yes,None,Low,9,5.9,6,Japan
S3572,Ali,Smith,student2572@university.com,Male,18,Mathematics,63.84,6.197576887,64.32,66.5,C,14.77777778,No,Yes,PhD,Low,7,4.4,4,France
S3573,Ali,Jones,student2573@university.com,Female,18,Engineering,70.66833,6.784261715,67.32,76.73,B,17.05111111,Yes,Yes,Bachelor's,Low,4,6,6,Australia
S3574,Ahmed,Smith,student2574@university.com,Female,19,Mathematics,83.4808,7.150512214,85.33,90.74,A,20.16444444,Yes,Yes,Master's,High,7,6.6,7,US
S3575,Emma,Jones,student2575@university.com,Female,24,Business,79.58533,8.573529412,96.44,99.11,A,22.02444444,Yes,Yes,Master's,High,8,5.3,5,France
S3576,Ali,Davis,student2576@university.com,Female,24,Business,61.3186,5.537168142,56.32,62.57,B,13.90444444,No,Yes,High School,Low,8,4.9,5,Japan
S3577,Ahmed,Davis,student2577@university.com,Female,21,CS,49.2437,5.37184466,46.62,55.33,A,12.29555556,No,Yes,PhD,Low,6,7.8,8,France
S3578,Maria,Smith,student2578@university.com,Male,18,Mathematics,68.59374,6.263913824,60.92,69.78,F,15.50666667,No,Yes,None,Low,1,4.3,4,Australia
S3579,Sara,Brown,student2579@university.com,Male,22,Engineering,56.09358,4.96785404,49.31,57.18,D,12.70666667,No,Yes,High School,Low,10,8.8,9,Japan
S3580,Emma,Davis,student2580@university.com,Female,19,Business,84.83175,7.713204373,87.76,91.71,A,20.38,Yes,Yes,Bachelor's,High,3,4,4,Japan
S3581,Omar,Brown,student2581@university.com,Female,23,CS,60.7986,6.409906063,70.53,75.06,B,16.68,Yes,Yes,Master's,Low,6,7.3,7,France
S3582,Sara,Williams,student2582@university.com,Female,22,CS,75.816,6.639344262,74.36,81,A,18,Yes,Yes,Master's,High,1,4.7,5,Canada
S3583,Emma,Smith,student2583@university.com,Male,21,CS,50.10863,4.639516129,52.68,57.53,B,12.78444444,No,Yes,None,Low,5,6.7,7,Canada
S3584,Omar,Davis,student2584@university.com,Male,23,CS,84.50568,7.81769437,80.17,87.48,D,19.44,Yes,Yes,,High,2,4.9,5,Australia
S3585,Sara,Johnson,student2585@university.com,Male,22,CS,87.8252,9.858141858,97.44,98.68,A,21.92888889,Yes,Yes,,High,1,4.2,4,Canada
S3586,Emma,Williams,student2586@university.com,Male,18,Business,64.33616,6.725952813,64.8,74.12,F,16.47111111,Yes,Yes,Master's,Low,10,8.3,8,Australia
S3587,Sara,Brown,student2587@university.com,Male,24,CS,94.58768,8.737310775,94.1,98.12,B,21.80444444,Yes,Yes,Bachelor's,High,3,6.1,6,Canada
S3588,Sara,Davis,student2588@university.com,Male,18,CS,47.03166,4.119426752,48.37,51.74,B,11.49777778,No,No,PhD,Low,2,5.4,5,Japan
S3589,Omar,Smith,student2589@university.com,Male,23,CS,45.36804,4.23120915,48.77,51.79,D,11.50888889,No,No,,Low,6,8.7,9,US
S3590,Sara,Jones,student2590@university.com,Male,20,Engineering,80.752,7.561728395,90.77,98,B,21.77777778,Yes,Yes,Master's,High,6,4.4,4,US
S3591,Sara,Johnson,student2591@university.com,Female,24,CS,83.47982,8.285575049,75.01,85.01,D,18.89111111,Yes,Yes,Master's,High,7,5.7,6,France
S3592,Omar,Brown,student2592@university.com,Male,19,CS,51.16923,5.725433526,53.78,59.43,F,13.20666667,No,Yes,High School,Low,7,4.9,5,Japan
S3593,Maria,Williams,student2593@university.com,Male,23,Engineering,57.48417,5.429140127,63.24,68.19,C,15.15333333,No,Yes,None,Low,5,9,9,Japan
S3594,Ali,Smith,student2594@university.com,Male,21,Engineering,73.58064,7.145971564,67.64,75.39,D,16.75333333,Yes,Yes,Master's,Low,3,6.7,7,Canada
S3595,Liam,Johnson,student2595@university.com,Male,19,CS,72.19024,8.193455245,76.33,85.13,F,18.91777778,Yes,Yes,Master's,High,6,8.1,8,Australia
S3596,John,Smith,student2596@university.com,Female,22,CS,79.9428,7.662229617,91.49,92.1,A,20.46666667,Yes,Yes,Master's,High,3,4.8,5,Canada
S3597,Ahmed,Davis,student2597@university.com,Male,24,CS,53.42631,4.739929947,51.93,54.13,D,12.02888889,No,No,None,Low,5,5.5,6,US
S3598,John,Jones,student2598@university.com,Female,21,Mathematics,71.73078,7.134366925,79.53,82.83,B,18.40666667,Yes,Yes,Master's,High,3,7.1,7,Japan
S3599,John,Williams,student2599@university.com,Female,21,CS,59.21968,5.86031746,71.02,73.84,A,16.40888889,Yes,Yes,Master's,Low,6,4.9,5,Canada
S3600,Emma,Smith,student2600@university.com,Female,18,Engineering,69.25596,7.964107677,72.83,79.88,A,17.75111111,Yes,Yes,High School,Low,4,6.5,7,Japan
S3601,Ali,Brown,student2601@university.com,Male,22,CS,74.52484,5.815728604,69.92,75.43,F,16.76222222,Yes,Yes,Bachelor's,Low,9,8.7,9,Japan
S3602,Emma,Davis,student2602@university.com,Male,18,Engineering,58.31412,6.522482014,71.87,72.53,A,16.11777778,Yes,Yes,PhD,Low,2,8.7,9,Canada
S3603,Ali,Davis,student2603@university.com,Male,18,CS,59.31552,5.065546218,56.66,60.28,A,13.39555556,No,Yes,,Low,7,5.8,6,France
S3604,Omar,Williams,student2604@university.com,Female,24,CS,65.59542,5.961133603,69.85,73.62,A,16.36,Yes,Yes,,Low,5,6.6,7,Canada
S3605,Omar,Davis,student2605@university.com,Female,20,Engineering,53.47252,5.287111111,54.47,59.48,F,13.21777778,No,Yes,,Low,9,5,5,Japan
S3606,Liam,Brown,student2606@university.com,Female,18,CS,47.73822,4.667560322,49.63,52.23,A,11.60666667,No,No,Bachelor's,Low,10,8.9,9,US
S3607,Ali,Smith,student2607@university.com,Female,19,CS,57.90567,5.728940784,67.64,68.69,B,15.26444444,No,Yes,,Low,5,6.6,7,Japan
S3608,Sara,Williams,student2608@university.com,Male,21,Engineering,50.43,4.387842466,49.84,51.25,F,11.38888889,No,No,High School,Low,5,5,5,Australia
S3609,Maria,Davis,student2609@university.com,Male,24,Mathematics,76.02049,6.190966719,76.61,78.13,A,17.36222222,Yes,Yes,None,Low,2,8.2,8,Canada
S3610,Liam,Davis,student2610@university.com,Male,18,CS,43.05686,4.678883072,48.48,53.62,C,11.91555556,No,No,Bachelor's,Low,3,6.1,6,Japan
S3611,Liam,Brown,student2611@university.com,Female,23,Engineering,66.99216,7.01953125,67.28,71.88,B,15.97333333,Yes,Yes,None,Low,6,7.2,7,Australia
S3612,Sara,Jones,student2612@university.com,Female,19,Mathematics,84.85157,8.911791179,94.92,99.01,D,22.00222222,Yes,Yes,High School,High,4,8.2,8,Australia
S3613,Maria,Jones,student2613@university.com,Male,22,Business,47.4606,4.341358555,41.74,50.49,D,11.22,No,No,Master's,Low,3,5.5,6,France
S3614,Emma,Davis,student2614@university.com,Male,21,Engineering,56.31216,5.881239243,65.76,68.34,A,15.18666667,No,Yes,None,Low,5,6.9,7,France
S3615,Maria,Smith,student2615@university.com,Female,24,Business,71.5293,6.86863711,82.79,83.66,C,18.59111111,Yes,Yes,Bachelor's,High,9,4.3,4,US
S3616,Emma,Williams,student2616@university.com,Male,23,CS,51.74935,4.969982847,48.94,57.95,C,12.87777778,No,Yes,None,Low,3,5.2,5,Canada
S3617,Omar,Davis,student2617@university.com,Male,24,Engineering,69.53364,6.273311897,72.57,78.04,A,17.34222222,Yes,Yes,High School,Low,7,4.7,5,Japan
S3618,John,Johnson,student2618@university.com,Female,24,CS,54.03969,5.286554622,53.72,62.91,A,13.98,No,Yes,None,Low,9,7.2,7,France
S3619,Omar,Williams,student2619@university.com,Female,23,CS,54.23118,5.415411869,54.31,61.14,A,13.58666667,No,Yes,Master's,Low,4,5.3,5,Japan
S3620,Omar,Jones,student2620@university.com,Female,22,Engineering,85.4645,9.207968902,88.83,94.75,B,21.05555556,Yes,Yes,,High,7,7.8,8,Japan
S3621,John,Davis,student2621@university.com,Male,23,CS,51.85792,5.172828891,53.09,60.16,F,13.36888889,No,Yes,,Low,7,7.8,8,France
S3622,Maria,Brown,student2622@university.com,Female,19,Engineering,57.8172,6.855577689,59.41,68.83,A,15.29555556,No,Yes,PhD,Low,3,7.9,8,France
S3623,Liam,Johnson,student2623@university.com,Male,24,Engineering,48.77232,4.633914422,57.47,58.48,C,12.99555556,No,Yes,,Low,1,4.7,5,US
S3624,Maria,Davis,student2624@university.com,Male,22,Engineering,63.80486,5.557575758,60.31,64.19,A,14.26444444,No,Yes,High School,Low,4,6.6,7,Japan
S3625,Emma,Smith,student2625@university.com,Female,24,CS,61.81496,5.905022831,55.55,64.66,B,14.36888889,No,Yes,Master's,Low,9,7.4,7,US
S3626,Sara,Johnson,student2626@university.com,Male,23,CS,53.60272,5.748700173,57.72,66.34,B,14.74222222,No,Yes,Bachelor's,Low,10,5.6,6,France
S3627,Emma,Davis,student2627@university.com,Female,22,Engineering,73.845,6.350619195,81.2,82.05,D,18.23333333,Yes,Yes,Master's,High,7,5.3,5,Japan
S3628,Sara,Smith,student2628@university.com,Female,22,Mathematics,78.76552,6.80703125,77.22,87.13,F,19.36222222,Yes,Yes,,High,10,7.6,8,Canada
S3629,Omar,Johnson,student2629@university.com,Male,18,CS,65.40898,6.145646867,72.3,75.53,A,16.78444444,Yes,Yes,High School,Low,6,5.8,6,Australia
S3630,John,Smith,student2630@university.com,Male,18,CS,69.48876,6.911587983,76,80.52,A,17.89333333,Yes,Yes,PhD,High,5,5.2,5,Japan
S3631,Omar,Smith,student2631@university.com,Female,18,Business,86.85228,7.077283372,86.85,90.66,B,20.14666667,Yes,Yes,Bachelor's,High,10,6.8,7,France
S3632,Ali,Johnson,student2632@university.com,Female,23,CS,88.78224,8.50170068,97.86,99.98,C,22.21777778,Yes,Yes,High School,High,10,7.1,7,Australia
S3633,Maria,Johnson,student2633@university.com,Female,21,Business,60.95871,6.78751165,70.19,72.83,A,16.18444444,Yes,Yes,High School,Low,1,7.9,8,France
S3634,Sara,Smith,student2634@university.com,Female,19,Engineering,88.1062,8.129303107,90.42,96.82,C,21.51555556,Yes,Yes,High School,High,4,4.2,4,Japan
S3635,Emma,Jones,student2635@university.com,Female,23,Engineering,63.64008,6.029126214,70.34,74.52,A,16.56,Yes,Yes,None,Low,3,4.9,5,Japan
S3636,John,Johnson,student2636@university.com,Female,24,CS,74.0421,8.358348968,88.06,89.1,F,19.8,Yes,Yes,,High,3,7.9,8,Australia
S3637,Sara,Davis,student2637@university.com,Male,18,CS,74.88432,7.585342334,73.28,78.66,C,17.48,Yes,Yes,PhD,Low,1,6.7,7,US
S3638,Emma,Williams,student2638@university.com,Male,22,CS,81.012,8.532608696,91.87,94.2,C,20.93333333,Yes,Yes,PhD,High,3,8,8,Japan
S3639,Maria,Brown,student2639@university.com,Male,23,Business,60.99448,6.097643098,67.3,72.44,B,16.09777778,Yes,Yes,Bachelor's,Low,10,6.2,6,Australia
S3640,Omar,Smith,student2640@university.com,Male,22,Business,74.10646,6.60872954,83.89,84.79,A,18.84222222,Yes,Yes,None,High,10,6.3,6,Japan
S3641,Maria,Smith,student2641@university.com,Female,24,Engineering,62.76192,5.912903226,70.43,73.32,D,16.29333333,Yes,Yes,Master's,Low,8,5.9,6,US
S3642,Ahmed,Brown,student2642@university.com,Male,22,Business,75.7656,7.769874477,84.9,92.85,C,20.63333333,Yes,Yes,PhD,High,4,7.5,8,Australia
S3643,Ali,Jones,student2643@university.com,Male,22,CS,83.06676,8.330827068,95.23,99.72,A,22.16,Yes,Yes,Master's,High,7,7,7,France
S3644,Ahmed,Brown,student2644@university.com,Female,20,Engineering,50.48204,5.550892857,57.46,62.17,D,13.81555556,No,Yes,,Low,2,6,6,Canada
S3645,John,Johnson,student2645@university.com,Male,21,Engineering,65.2422,6.671493213,71.12,73.72,A,16.38222222,Yes,Yes,High School,Low,7,4.9,5,Japan
S3646,Sara,Brown,student2646@university.com,Female,19,Business,52.27602,4.788308237,48.9,54.06,B,12.01333333,No,No,High School,Low,6,4,4,US
S3647,John,Smith,student2647@university.com,Female,19,CS,49.6335,5.598626104,52.37,57.05,A,12.67777778,No,Yes,PhD,Low,8,4.5,5,Japan
S3648,Omar,Brown,student2648@university.com,Female,18,Engineering,78.03614,9.057276995,92.19,96.46,F,21.43555556,Yes,Yes,High School,High,8,4.5,5,US
S3649,Emma,Williams,student2649@university.com,Female,20,Business,74.63306,6.50210615,67.59,77.18,C,17.15111111,Yes,Yes,None,Low,8,6.8,7,Canada
S3650,Maria,Davis,student2650@university.com,Female,23,Engineering,62.85376,5.603212851,65.44,69.76,A,15.50222222,No,Yes,High School,Low,10,7.8,8,Canada
S3651,Ahmed,Johnson,student2651@university.com,Male,23,CS,75.38014,6.872532895,73.98,83.57,A,18.57111111,Yes,Yes,,High,4,6.3,6,US
S3652,Liam,Brown,student2652@university.com,Male,19,Engineering,69.74094,6.484621779,68.92,78.01,C,17.33555556,Yes,Yes,None,Low,9,6.1,6,France
S3653,Ahmed,Smith,student2653@university.com,Male,21,CS,61.02468,5.748438894,58.87,64.44,B,14.32,No,Yes,,Low,8,4.7,5,Canada
S3654,Omar,Davis,student2654@university.com,Female,22,Engineering,61.20734,4.970016207,52.07,61.33,A,13.62888889,No,Yes,High School,Low,4,8.5,9,France
S3655,Ahmed,Johnson,student2655@university.com,Male,24,Mathematics,75.69352,7.630518234,77.15,79.51,F,17.66888889,Yes,Yes,None,Low,2,7.7,8,Australia
S3656,Omar,Smith,student2656@university.com,Male,18,Engineering,56.49891,5.941,57.32,59.41,F,13.20222222,No,Yes,High School,Low,1,6.1,6,France
S3657,Liam,Jones,student2657@university.com,Male,21,Engineering,51.66272,5.113105925,54.96,56.96,D,12.65777778,No,Yes,None,Low,2,4.5,5,Japan
S3658,John,Williams,student2658@university.com,Male,19,Engineering,60.11904,6.069981584,58.56,65.92,D,14.64888889,No,Yes,Master's,Low,5,8.2,8,Japan
S3659,Maria,Jones,student2659@university.com,Female,20,CS,75.85205,8.171202809,83.85,93.07,D,20.68222222,Yes,Yes,None,High,5,4.8,5,France
S3660,Sara,Williams,student2660@university.com,Male,18,CS,46.24128,4.876763876,51.02,51.84,A,11.52,No,No,Master's,Low,10,7.4,7,France
S3661,Emma,Brown,student2661@university.com,Female,19,Mathematics,77.72768,7.942807626,91.03,91.66,A,20.36888889,Yes,Yes,High School,High,2,5.7,6,Japan
S3662,Sara,Johnson,student2662@university.com,Female,23,Engineering,79.02375,7.321589883,71.99,81.05,A,18.01111111,Yes,Yes,None,High,4,8.3,8,Canada
S3663,John,Brown,student2663@university.com,Male,18,CS,49.62708,5.135241856,44.49,52.02,A,11.56,No,No,PhD,Low,8,6.9,7,Japan
S3664,Emma,Williams,student2664@university.com,Female,19,CS,71.4492,7.151785714,76.71,80.1,A,17.8,Yes,Yes,,High,1,5.1,5,Japan
S3665,Ahmed,Williams,student2665@university.com,Female,23,Engineering,68.5906,5.592156863,63.95,71.3,C,15.84444444,Yes,Yes,None,Low,2,4.1,4,Australia
S3666,Liam,Williams,student2666@university.com,Female,24,Business,83.68254,8.047202797,86.76,92.06,C,20.45777778,Yes,Yes,None,High,2,5.1,5,France
S3667,Liam,Davis,student2667@university.com,Female,23,Business,81.056,9.413622902,95,95.36,D,21.19111111,Yes,Yes,Bachelor's,High,5,5.8,6,Canada
S3668,Ali,Smith,student2668@university.com,Female,22,CS,59.43168,5.568831169,57.36,64.32,A,14.29333333,No,Yes,PhD,Low,2,7.5,8,Japan
S3669,John,Johnson,student2669@university.com,Female,20,Mathematics,73.50904,7.360561056,86.37,89.21,C,19.82444444,Yes,Yes,,High,8,5.1,5,France
S3670,John,Brown,student2670@university.com,Female,22,Engineering,54.42219,6.024839006,59.12,65.49,B,14.55333333,No,Yes,None,Low,3,5.3,5,US
S3671,Maria,Brown,student2671@university.com,Male,19,Engineering,60.5693,5.987060998,62.95,64.78,D,14.39555556,No,Yes,,Low,3,6.2,6,Australia
S3672,Sara,Jones,student2672@university.com,Male,24,Engineering,50.6855,5.367236724,55.85,59.63,A,13.25111111,No,Yes,,Low,8,4.2,4,France
S3673,John,Williams,student2673@university.com,Female,21,CS,82.2416,6.981697171,76.37,83.92,B,18.64888889,Yes,Yes,None,High,1,7.8,8,Japan
S3674,John,Williams,student2674@university.com,Female,24,Mathematics,55.195,5.332206255,56.14,63.08,F,14.01777778,No,Yes,None,Low,4,4.4,4,Australia
S3675,Ahmed,Williams,student2675@university.com,Male,24,CS,69.13856,6.592259226,66.19,73.24,A,16.27555556,Yes,Yes,None,Low,7,7.7,8,Australia
S3676,Ahmed,Brown,student2676@university.com,Male,24,CS,82.63632,7.507042254,88.54,90.61,B,20.13555556,Yes,Yes,Master's,High,5,5.3,5,Australia
S3677,Emma,Jones,student2677@university.com,Male,22,Business,83.6864,8.205128205,84.58,89.6,F,19.91111111,Yes,Yes,Bachelor's,High,3,6.3,6,US
S3678,Omar,Smith,student2678@university.com,Male,21,Engineering,85.44117,7.392031873,92.03,92.77,A,20.61555556,Yes,Yes,PhD,High,8,6.1,6,Australia
S3679,Omar,Davis,student2679@university.com,Female,23,Business,50.44545,4.882253995,49.46,58.05,A,12.9,No,Yes,Master's,Low,5,5.3,5,US
S3680,Ali,Johnson,student2680@university.com,Female,19,Engineering,70.13656,6.947460595,75.59,79.34,D,17.63111111,Yes,Yes,None,Low,6,5.3,5,US
S3681,Omar,Smith,student2681@university.com,Male,20,CS,76.592,9.006585136,94.38,95.74,C,21.27555556,Yes,Yes,PhD,High,1,8.7,9,US
S3682,Maria,Brown,student2682@university.com,Male,21,Mathematics,44.5976,4.582233949,44.07,52.1,A,11.57777778,No,No,Master's,Low,3,5.5,6,Japan
S3683,Ali,Davis,student2683@university.com,Male,19,CS,78.51375,7.348894349,87.49,89.73,A,19.94,Yes,Yes,Bachelor's,High,10,4.9,5,Australia
S3684,Emma,Davis,student2684@university.com,Male,21,Business,56.14131,5.33933162,54.18,62.31,B,13.84666667,No,Yes,Master's,Low,4,5.3,5,Japan
S3685,Ahmed,Davis,student2685@university.com,Female,22,CS,71.62584,7.297202797,78.08,83.48,F,18.55111111,Yes,Yes,High School,High,10,7.5,8,Australia
S3686,Omar,Williams,student2686@university.com,Male,19,Business,82.09172,7.806363636,81.29,85.87,F,19.08222222,Yes,Yes,None,High,10,5.5,6,France
S3687,Sara,Johnson,student2687@university.com,Male,22,CS,90.79204,8.063651591,94.45,96.28,B,21.39555556,Yes,Yes,Master's,High,4,4.9,5,Japan
S3688,Ahmed,Brown,student2688@university.com,Male,18,Engineering,66.83984,6.548611111,71.15,75.44,A,16.76444444,Yes,Yes,,Low,5,6.1,6,Japan
S3689,Liam,Brown,student2689@university.com,Female,19,Business,80.85875,7.242163009,82.67,92.41,A,20.53555556,Yes,Yes,None,High,9,4.6,5,Australia
S3690,Maria,Davis,student2690@university.com,Female,21,Engineering,51.2246,4.403538332,50.35,52.27,C,11.61555556,No,No,High School,Low,4,6,6,Canada
S3691,Ahmed,Brown,student2691@university.com,Female,18,Business,68.54395,6.88942774,64.92,71.03,C,15.78444444,Yes,Yes,High School,Low,7,8.3,8,Australia
S3692,Maria,Johnson,student2692@university.com,Male,22,Business,61.9028,5.998333333,70.37,71.98,A,15.99555556,Yes,Yes,Master's,Low,8,5.9,6,France
S3693,Maria,Johnson,student2693@university.com,Male,22,Business,66.83479,6.138068635,70.11,76.91,A,17.09111111,Yes,Yes,,Low,7,6.6,7,US
S3694,Maria,Jones,student2694@university.com,Male,21,Mathematics,67.25556,6.637096774,69.83,74.07,B,16.46,Yes,Yes,Master's,Low,2,7.9,8,Canada
S3695,Emma,Jones,student2695@university.com,Female,18,Engineering,86.1,8.078817734,96.34,98.4,B,21.86666667,Yes,Yes,High School,High,1,6.6,7,France
